ind,nest,chick,treatment,survival,brood,hatch,sex,year,cond,asynchrony,july,age,weight,tarsus,headbill,culmen,tc,tarsusratio,runt2,runt3,runt4,runt,c,y
1r17,1,red,1,1,4,1,f,2017,,0,NA,27,890,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
22b17,22,blue,0,1,3,2,f,2017,,2,NA,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
22b17,22,blue,0,1,3,2,f,2017,,2,NA,12,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
22b17,22,blue,0,1,3,2,f,2017,,2,NA,18,685,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
22b17,22,blue,0,1,3,2,f,2017,,2,NA,22,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
22b17,22,blue,0,1,3,2,f,2017,,2,NA,27,862,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
22g17,22,green,0,1,3,3,m,2017,,3,NA,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
22g17,22,green,0,1,3,3,m,2017,,3,NA,11,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
22g17,22,green,0,1,3,3,m,2017,,3,NA,17,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
22g17,22,green,0,1,3,3,m,2017,,3,NA,21,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
22g17,22,green,0,1,3,3,m,2017,,3,NA,26,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
22r17,22,red,0,1,3,1,m,2017,,0,NA,4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
22r17,22,red,0,1,3,1,m,2017,,0,NA,14,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
22r17,22,red,0,1,3,1,m,2017,,0,NA,20,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
22r17,22,red,0,1,3,1,m,2017,,0,NA,24,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
22r17,22,red,0,1,3,1,m,2017,,0,NA,29,652,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
23r17,23,red,0,1,1,1,f,2017,,0,NA,9,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
23r17,23,red,0,1,1,1,f,2017,,0,NA,15,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
23r17,23,red,0,1,1,1,f,2017,,0,NA,19,608,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
23r17,23,red,0,1,1,1,f,2017,,0,NA,24,825,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
23r17,23,red,0,1,1,1,f,2017,,0,NA,29,861,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
30b17,30,blue,1,1,NA,2,,2017,,NA,NA,5,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
30b17,30,blue,1,1,NA,2,,2017,,NA,NA,10,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
30b17,30,blue,1,1,NA,2,,2017,,NA,NA,15,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
30b17,30,blue,1,1,NA,2,,2017,,NA,NA,20,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
30b17,30,blue,1,1,NA,2,,2017,,NA,NA,25,728,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
30b17,30,blue,1,1,NA,2,,2017,,NA,NA,31,899,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
30g17,30,green,1,1,NA,3,,2017,,NA,NA,4,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
30g17,30,green,1,1,NA,3,,2017,,NA,NA,9,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
30g17,30,green,1,1,NA,3,,2017,,NA,NA,14,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
30g17,30,green,1,1,NA,3,,2017,,NA,NA,19,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
30g17,30,green,1,1,NA,3,,2017,,NA,NA,24,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
30g17,30,green,1,1,NA,3,,2017,,NA,NA,30,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
30r17,30,red,1,1,NA,1,,2017,,NA,NA,5,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
30r17,30,red,1,1,NA,1,,2017,,NA,NA,10,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
30r17,30,red,1,1,NA,1,,2017,,NA,NA,15,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
30r17,30,red,1,1,NA,1,,2017,,NA,NA,20,586,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
30r17,30,red,1,1,NA,1,,2017,,NA,NA,25,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
30r17,30,red,1,1,NA,1,,2017,,NA,NA,31,878,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
31b17,31,blue,1,1,NA,2,,2017,,NA,NA,3,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
31b17,31,blue,1,1,NA,2,,2017,,NA,NA,8,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
31b17,31,blue,1,1,NA,2,,2017,,NA,NA,12,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
31g17,31,green,1,1,NA,3,,2017,,NA,NA,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
31g17,31,green,1,1,NA,3,,2017,,NA,NA,6,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
31g17,31,green,1,1,NA,3,,2017,,NA,NA,10,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
31r17,31,red,1,1,NA,1,,2017,,NA,NA,4,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
31r17,31,red,1,1,NA,1,,2017,,NA,NA,9,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
31r17,31,red,1,1,NA,1,,2017,,NA,NA,13,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
33b17,33,blue,1,1,NA,2,,2017,,NA,NA,4,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
33b17,33,blue,1,1,NA,2,,2017,,NA,NA,9,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
33b17,33,blue,1,1,NA,2,,2017,,NA,NA,14,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
33b17,33,blue,1,1,NA,2,,2017,,NA,NA,18,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
33b17,33,blue,1,1,NA,2,,2017,,NA,NA,24,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
33b17,33,blue,1,1,NA,2,,2017,,NA,NA,29,572,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
33bk17,33,black,1,1,NA,4,,2017,,NA,NA,2,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
33bk17,33,black,1,1,NA,4,,2017,,NA,NA,7,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
33bk17,33,black,1,1,NA,4,,2017,,NA,NA,12,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
33bk17,33,black,1,1,NA,4,,2017,,NA,NA,16,418,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
33bk17,33,black,1,1,NA,4,,2017,,NA,NA,22,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
33bk17,33,black,1,1,NA,4,,2017,,NA,NA,27,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
33g17,33,green,1,1,NA,3,,2017,,NA,NA,4,61.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
33g17,33,green,1,1,NA,3,,2017,,NA,NA,9,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
33g17,33,green,1,1,NA,3,,2017,,NA,NA,14,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
33g17,33,green,1,1,NA,3,,2017,,NA,NA,18,472,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
33g17,33,green,1,1,NA,3,,2017,,NA,NA,24,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
33g17,33,green,1,1,NA,3,,2017,,NA,NA,29,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
33r17,33,red,1,1,NA,1,,2017,,NA,NA,4,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
33r17,33,red,1,1,NA,1,,2017,,NA,NA,9,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
33r17,33,red,1,1,NA,1,,2017,,NA,NA,14,362,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
33r17,33,red,1,1,NA,1,,2017,,NA,NA,18,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
33r17,33,red,1,1,NA,1,,2017,,NA,NA,24,626,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
33r17,33,red,1,1,NA,1,,2017,,NA,NA,29,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
51b17,51,blue,0,1,NA,2,,2017,,NA,NA,3,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
51b17,51,blue,0,1,NA,2,,2017,,NA,NA,8,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
51b17,51,blue,0,1,NA,2,,2017,,NA,NA,13,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
51b17,51,blue,0,1,NA,2,,2017,,NA,NA,18,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
51g17,51,green,0,1,NA,3,,2017,,NA,NA,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
51g17,51,green,0,1,NA,3,,2017,,NA,NA,8,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
51g17,51,green,0,1,NA,3,,2017,,NA,NA,13,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
51r17,51,red,0,1,NA,1,,2017,,NA,NA,3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
51r17,51,red,0,1,NA,1,,2017,,NA,NA,8,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
51r17,51,red,0,1,NA,1,,2017,,NA,NA,13,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
51r17,51,red,0,1,NA,1,,2017,,NA,NA,18,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
51r17,51,red,0,1,NA,1,,2017,,NA,NA,23,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
51r17,51,red,0,1,NA,1,,2017,,NA,NA,27,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
51r17,51,red,0,1,NA,1,,2017,,NA,NA,33,801,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
58b17,58,blue,0,1,NA,2,,2017,,NA,NA,2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
58b17,58,blue,0,1,NA,2,,2017,,NA,NA,9,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
58b17,58,blue,0,1,NA,2,,2017,,NA,NA,14,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
58b17,58,blue,0,1,NA,2,,2017,,NA,NA,18,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
58b17,58,blue,0,1,NA,2,,2017,,NA,NA,23,814,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
58b17,58,blue,0,1,NA,2,,2017,,NA,NA,30,895,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
58bk17,58,black,0,1,NA,4,,2017,,NA,NA,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
58bk17,58,black,0,1,NA,4,,2017,,NA,NA,8,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
58bk17,58,black,0,1,NA,4,,2017,,NA,NA,13,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
58bk17,58,black,0,1,NA,4,,2017,,NA,NA,17,624,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
58bk17,58,black,0,1,NA,4,,2017,,NA,NA,22,745,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
58bk17,58,black,0,1,NA,4,,2017,,NA,NA,29,795,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
58g17,58,green,0,1,NA,3,,2017,,NA,NA,2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
58g17,58,green,0,1,NA,3,,2017,,NA,NA,9,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
58g17,58,green,0,1,NA,3,,2017,,NA,NA,14,395,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
58g17,58,green,0,1,NA,3,,2017,,NA,NA,18,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
58g17,58,green,0,1,NA,3,,2017,,NA,NA,23,555,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
58g17,58,green,0,1,NA,3,,2017,,NA,NA,30,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
58r17,58,red,0,1,NA,1,,2017,,NA,NA,2,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
58r17,58,red,0,1,NA,1,,2017,,NA,NA,9,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
58r17,58,red,0,1,NA,1,,2017,,NA,NA,14,426,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
58r17,58,red,0,1,NA,1,,2017,,NA,NA,18,531,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
58r17,58,red,0,1,NA,1,,2017,,NA,NA,23,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
58r17,58,red,0,1,NA,1,,2017,,NA,NA,30,583,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
59b17,59,blue,1,1,NA,2,,2017,,NA,NA,3,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
59b17,59,blue,1,1,NA,2,,2017,,NA,NA,7,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
59b17,59,blue,1,1,NA,2,,2017,,NA,NA,13,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
59b17,59,blue,1,1,NA,2,,2017,,NA,NA,18,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
59b17,59,blue,1,1,NA,2,,2017,,NA,NA,23,573,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
59b17,59,blue,1,1,NA,2,,2017,,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
59bk17,59,black,1,1,NA,4,,2017,,NA,NA,3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
59bk17,59,black,1,1,NA,4,,2017,,NA,NA,7,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
59bk17,59,black,1,1,NA,4,,2017,,NA,NA,13,419,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
59bk17,59,black,1,1,NA,4,,2017,,NA,NA,18,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
59bk17,59,black,1,1,NA,4,,2017,,NA,NA,23,749,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
59bk17,59,black,1,1,NA,4,,2017,,NA,NA,30,778,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
59g17,59,green,1,1,NA,3,,2017,,NA,NA,3,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
59g17,59,green,1,1,NA,3,,2017,,NA,NA,7,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
59g17,59,green,1,1,NA,3,,2017,,NA,NA,13,404,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
59g17,59,green,1,1,NA,3,,2017,,NA,NA,18,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
59g17,59,green,1,1,NA,3,,2017,,NA,NA,23,781,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
59g17,59,green,1,1,NA,3,,2017,,NA,NA,30,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
59r17,59,red,1,1,NA,1,,2017,,NA,NA,4,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
59r17,59,red,1,1,NA,1,,2017,,NA,NA,8,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
59r17,59,red,1,1,NA,1,,2017,,NA,NA,14,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
59r17,59,red,1,1,NA,1,,2017,,NA,NA,19,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
59r17,59,red,1,1,NA,1,,2017,,NA,NA,24,803,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
59r17,59,red,1,1,NA,1,,2017,,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
5b17,5,blue,1,1,NA,2,,2017,,NA,NA,4,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
5b17,5,blue,1,1,NA,2,,2017,,NA,NA,10,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
5b17,5,blue,1,1,NA,2,,2017,,NA,NA,15,414,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
5b17,5,blue,1,1,NA,2,,2017,,NA,NA,20,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
5b17,5,blue,1,1,NA,2,,2017,,NA,NA,27,642,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
5b17,5,blue,1,1,NA,2,,2017,,NA,NA,30,622,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
5bk17,5,black,1,1,NA,4,,2017,,NA,NA,1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
5bk17,5,black,1,1,NA,4,,2017,,NA,NA,7,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
5bk17,5,black,1,1,NA,4,,2017,,NA,NA,12,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
5bk17,5,black,1,1,NA,4,,2017,,NA,NA,17,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
5bk17,5,black,1,1,NA,4,,2017,,NA,NA,24,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
5bk17,5,black,1,1,NA,4,,2017,,NA,NA,27,518,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
5g17,5,green,1,1,NA,3,,2017,,NA,NA,3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
5g17,5,green,1,1,NA,3,,2017,,NA,NA,9,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
5g17,5,green,1,1,NA,3,,2017,,NA,NA,14,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
5g17,5,green,1,1,NA,3,,2017,,NA,NA,19,643,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
5g17,5,green,1,1,NA,3,,2017,,NA,NA,26,798,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
5g17,5,green,1,1,NA,3,,2017,,NA,NA,29,781,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
5r17,5,red,1,1,NA,1,,2017,,NA,NA,5,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
5r17,5,red,1,1,NA,1,,2017,,NA,NA,11,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
5r17,5,red,1,1,NA,1,,2017,,NA,NA,16,457,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
5r17,5,red,1,1,NA,1,,2017,,NA,NA,21,566,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
5r17,5,red,1,1,NA,1,,2017,,NA,NA,28,649,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
5r17,5,red,1,1,NA,1,,2017,,NA,NA,31,643,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
63b17,63,blue,1,1,NA,2,,2017,,NA,NA,32,901,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
63b17,63,blue,1,1,NA,2,,2017,,NA,NA,5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
63b17,63,blue,1,1,NA,2,,2017,,NA,NA,10,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
63b17,63,blue,1,1,NA,2,,2017,,NA,NA,15,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
63b17,63,blue,1,1,NA,2,,2017,,NA,NA,20,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
63b17,63,blue,1,1,NA,2,,2017,,NA,NA,26,845,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
63g17,63,green,1,1,NA,3,,2017,,NA,NA,32,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
63g17,63,green,1,1,NA,3,,2017,,NA,NA,5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
63g17,63,green,1,1,NA,3,,2017,,NA,NA,10,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
63g17,63,green,1,1,NA,3,,2017,,NA,NA,15,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
63g17,63,green,1,1,NA,3,,2017,,NA,NA,20,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
63g17,63,green,1,1,NA,3,,2017,,NA,NA,26,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
63r17,63,red,1,1,NA,1,,2017,,NA,NA,32,573,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
63r17,63,red,1,1,NA,1,,2017,,NA,NA,5,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
63r17,63,red,1,1,NA,1,,2017,,NA,NA,10,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
63r17,63,red,1,1,NA,1,,2017,,NA,NA,15,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
63r17,63,red,1,1,NA,1,,2017,,NA,NA,20,472,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
63r17,63,red,1,1,NA,1,,2017,,NA,NA,26,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
78b17,78,blue,1,1,NA,2,,2017,,NA,NA,4,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
78b17,78,blue,1,1,NA,2,,2017,,NA,NA,7,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
78b17,78,blue,1,1,NA,2,,2017,,NA,NA,13,377,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
78b17,78,blue,1,1,NA,2,,2017,,NA,NA,17,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
78b17,78,blue,1,1,NA,2,,2017,,NA,NA,23,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
78b17,78,blue,1,1,NA,2,,2017,,NA,NA,28,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
78bk17,78,black,1,1,NA,4,,2017,,NA,NA,3,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
78bk17,78,black,1,1,NA,4,,2017,,NA,NA,6,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
78bk17,78,black,1,1,NA,4,,2017,,NA,NA,12,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
78bk17,78,black,1,1,NA,4,,2017,,NA,NA,16,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
78bk17,78,black,1,1,NA,4,,2017,,NA,NA,22,571,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
78bk17,78,black,1,1,NA,4,,2017,,NA,NA,27,644,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,17
78g17,78,green,1,1,NA,3,,2017,,NA,NA,3,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
78g17,78,green,1,1,NA,3,,2017,,NA,NA,6,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
78g17,78,green,1,1,NA,3,,2017,,NA,NA,12,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
78g17,78,green,1,1,NA,3,,2017,,NA,NA,16,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
78g17,78,green,1,1,NA,3,,2017,,NA,NA,22,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
78g17,78,green,1,1,NA,3,,2017,,NA,NA,27,642,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
78r17,78,red,1,1,NA,1,,2017,,NA,NA,4,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
78r17,78,red,1,1,NA,1,,2017,,NA,NA,7,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
78r17,78,red,1,1,NA,1,,2017,,NA,NA,13,377,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
78r17,78,red,1,1,NA,1,,2017,,NA,NA,17,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
78r17,78,red,1,1,NA,1,,2017,,NA,NA,23,576,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
78r17,78,red,1,1,NA,1,,2017,,NA,NA,28,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
85r17,85,red,0,1,NA,1,,2017,,NA,NA,20,583,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
85r17,85,red,0,1,NA,1,,2017,,NA,NA,4,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
85r17,85,red,0,1,NA,1,,2017,,NA,NA,9,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
85r17,85,red,0,1,NA,1,,2017,,NA,NA,14,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
85r17,85,red,0,1,NA,1,,2017,,NA,NA,19,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
85r17,85,red,0,1,NA,1,,2017,,NA,NA,25,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
89b17,89,blue,0,1,NA,2,,2017,,NA,NA,3,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
89b17,89,blue,0,1,NA,2,,2017,,NA,NA,8,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
89b17,89,blue,0,1,NA,2,,2017,,NA,NA,13,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
89b17,89,blue,0,1,NA,2,,2017,,NA,NA,19,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
89b17,89,blue,0,1,NA,2,,2017,,NA,NA,23,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
89b17,89,blue,0,1,NA,2,,2017,,NA,NA,29,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
89g17,89,green,0,1,NA,3,,2017,,NA,NA,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
89g17,89,green,0,1,NA,3,,2017,,NA,NA,6,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
89g17,89,green,0,1,NA,3,,2017,,NA,NA,11,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
89r17,89,red,0,1,NA,1,,2017,,NA,NA,3,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
89r17,89,red,0,1,NA,1,,2017,,NA,NA,8,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
89r17,89,red,0,1,NA,1,,2017,,NA,NA,13,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
8b17,8,blue,0,1,NA,2,,2017,,NA,NA,3,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
