"","date","year","month","day","maxTemp","minTemp","meanTemp","snoGrnd","precip","wind","site","prop"
"1503",2017-06-17,2017,6,17,17.2,5.1,11.2,NA,0,NA,"100",1
"1504",2017-06-18,2017,6,18,11.3,5.2,8.3,NA,0,NA,"100",1
"1505",2017-06-19,2017,6,19,16.2,4.4,10.3,NA,1,NA,"100",1
"1506",2017-06-20,2017,6,20,12.6,5,8.8,NA,0,"<31","100",1
"1507",2017-06-21,2017,6,21,7.3,2.9,5.1,NA,2.4,"<31","100",1
"1508",2017-06-22,2017,6,22,9.9,4.1,7,NA,0,"35","100",1
"1509",2017-06-23,2017,6,23,11.6,5.2,8.4,NA,0,"39","100",1
"1510",2017-06-24,2017,6,24,17,6.1,11.6,NA,0,"37","100",0.998611111111111
"1511",2017-06-25,2017,6,25,14.7,6,10.4,NA,0,"46","100",0.997222222222222
"1512",2017-06-26,2017,6,26,10.5,3.6,7.1,NA,0,"<31","100",1
"1513",2017-06-27,2017,6,27,13.8,6.5,10.2,NA,1,"<31","100",1
"1514",2017-06-28,2017,6,28,15.6,5.4,10.5,NA,0,"<31","100",1
"1515",2017-06-29,2017,6,29,15.6,5.5,10.6,NA,0,"35","100",1
"1516",2017-06-30,2017,6,30,14.5,4.2,9.4,NA,0,"<31","100",1
"1517",2017-07-01,2017,7,1,19.6,6.8,13.2,NA,0,"<31","100",1
"1518",2017-07-02,2017,7,2,20.9,10.1,15.5,NA,0,"32","100",1
"1519",2017-07-03,2017,7,3,23,10.8,16.9,NA,0,"37","100",0.994444444444444
"1520",2017-07-04,2017,7,4,11.9,6.1,9,NA,0.4,"33","100",0.988888888888889
"1521",2017-07-05,2017,7,5,15.2,6.7,11,NA,0.2,"33","100",0.997916666666667
"1522",2017-07-06,2017,7,6,21.7,10.1,15.9,NA,0,"59","100",0.986805555555556
"1523",2017-07-07,2017,7,7,15.1,8.5,11.8,NA,1.4,"56","100",1
"1524",2017-07-08,2017,7,8,17.5,6.6,12.1,NA,0,"76","100",0.999305555555556
"1525",2017-07-09,2017,7,9,12.9,3.3,8.1,NA,0,"70","100",1
"1526",2017-07-10,2017,7,10,14.2,2.8,8.5,NA,0,"43","100",1
"1527",2017-07-11,2017,7,11,21.2,6.8,14,NA,0.6,"39","100",0.998611111111111
"1528",2017-07-12,2017,7,12,13.6,7.8,10.7,NA,0,"<31","100",0.992361111111111
"1529",2017-07-13,2017,7,13,13.6,7.7,10.7,NA,0.2,"<31","100",0.988194444444444
"1530",2017-07-14,2017,7,14,15.6,6,10.8,NA,0,"74","100",0.985416666666667
"1531",2017-07-15,2017,7,15,23,10.3,16.7,NA,0,"65","100",0.977777777777778
"1532",2017-07-16,2017,7,16,24.5,11.8,18.2,NA,0.2,"48","100",0.914583333333333
"1533",2017-07-17,2017,7,17,13,6.5,9.8,NA,0,"57","100",0.955555555555556
"1534",2017-07-18,2017,7,18,11.8,5.8,8.8,NA,0.2,"65","100",0.971527777777778
"1535",2017-07-19,2017,7,19,10.2,5.5,7.9,NA,1.4,"93","100",0.979861111111111
"1536",2017-07-20,2017,7,20,13.1,5.5,9.3,NA,0.2,"69","100",0.898931799506984
"1537",2017-07-21,2017,7,21,18.6,6.7,12.7,NA,0,"43","100",0.526752072343632
"1538",2017-07-22,2017,7,22,20.4,9.3,14.9,NA,0,"35","100",0.306952662721893
"1539",2017-07-23,2017,7,23,14.1,8.8,11.5,NA,0.2,"59","100",0.33125
"1540",2017-07-24,2017,7,24,19.7,8,13.9,NA,0,"56","100",0.330950679056469
"1541",2017-07-25,2017,7,25,14.2,9.2,11.7,NA,0.4,"39","100",0.528703047484054
"1542",2017-07-26,2017,7,26,16.3,7.5,11.9,NA,0,"70","100",0.109781843771992
"1543",2017-07-27,2017,7,27,14.6,8.6,11.6,NA,0,"50","100",0.0415785764622974
"1544",2017-07-28,2017,7,28,11.1,6.7,8.9,NA,12.6,"61","100",0.0993836671802773
"1545",2017-07-29,2017,7,29,12.9,6.4,9.7,NA,19.4,"69","100",0.565836298932384
"1546",2017-07-30,2017,7,30,19.1,5.5,12.3,NA,0,"50","100",1
"1547",2017-07-05,2017,7,5,15.2,6.7,11,NA,0.2,"33","11",0.983640081799591
"1548",2017-07-06,2017,7,6,21.7,10.1,15.9,NA,0,"59","11",0.997222222222222
"1549",2017-07-07,2017,7,7,15.1,8.5,11.8,NA,1.4,"56","11",1
"1550",2017-07-08,2017,7,8,17.5,6.6,12.1,NA,0,"76","11",0.993089832181639
"1551",2017-06-05,2017,6,5,10.5,0.7,5.6,NA,0.2,"<31","12",0.877697841726619
"1552",2017-06-06,2017,6,6,6.9,0.9,3.9,4,6.2,"70","12",0.997222222222222
"1553",2017-06-07,2017,6,7,4.5,1.2,2.9,4,1.8,"82","12",0.999305555555556
"1554",2017-06-08,2017,6,8,8.8,1.1,5,NA,0,"57","12",0.996527777777778
"1555",2017-06-09,2017,6,9,8.3,0.4,4.4,NA,0,"35","12",0.999305555555556
"1556",2017-06-10,2017,6,10,5.4,0.2,2.8,NA,0,"<31","12",0.999305555555556
"1557",2017-06-11,2017,6,11,5.6,-0.2,2.7,NA,0,"35","12",0.995833333333333
"1558",2017-06-12,2017,6,12,5.8,-0.6,2.6,NA,0,"<31","12",1
"1559",2017-06-13,2017,6,13,9,-1.2,3.9,NA,0,"<31","12",0.997916666666667
"1560",2017-06-14,2017,6,14,7.9,0.9,4.4,NA,1.2,"46","12",0.997916666666667
"1561",2017-06-15,2017,6,15,7.9,0.9,4.4,NA,0,NA,"12",0.999305555555556
"1562",2017-06-16,2017,6,16,11.7,1.2,6.5,NA,0,NA,"12",1
"1563",2017-06-17,2017,6,17,17.2,5.1,11.2,NA,0,NA,"12",0.998611111111111
"1564",2017-06-18,2017,6,18,11.3,5.2,8.3,NA,0,NA,"12",0.994444444444444
"1565",2017-06-19,2017,6,19,16.2,4.4,10.3,NA,1,NA,"12",0.99375
"1566",2017-06-20,2017,6,20,12.6,5,8.8,NA,0,"<31","12",1
"1567",2017-06-21,2017,6,21,7.3,2.9,5.1,NA,2.4,"<31","12",0.99375
"1568",2017-06-22,2017,6,22,9.9,4.1,7,NA,0,"35","12",0.999305555555556
"1569",2017-06-23,2017,6,23,11.6,5.2,8.4,NA,0,"39","12",0.997916666666667
"1570",2017-06-24,2017,6,24,17,6.1,11.6,NA,0,"37","12",0.999305555555556
"1571",2017-06-25,2017,6,25,14.7,6,10.4,NA,0,"46","12",0.9875
"1572",2017-06-26,2017,6,26,10.5,3.6,7.1,NA,0,"<31","12",1
"1573",2017-06-27,2017,6,27,13.8,6.5,10.2,NA,1,"<31","12",1
"1574",2017-06-28,2017,6,28,15.6,5.4,10.5,NA,0,"<31","12",0.976388888888889
"1575",2017-06-29,2017,6,29,15.6,5.5,10.6,NA,0,"35","12",1
"1576",2017-06-30,2017,6,30,14.5,4.2,9.4,NA,0,"<31","12",0.997222222222222
"1577",2017-07-01,2017,7,1,19.6,6.8,13.2,NA,0,"<31","12",1
"1578",2017-07-02,2017,7,2,20.9,10.1,15.5,NA,0,"32","12",1
"1579",2017-07-03,2017,7,3,23,10.8,16.9,NA,0,"37","12",0.99375
"1580",2017-07-04,2017,7,4,11.9,6.1,9,NA,0.4,"33","12",0.997222222222222
"1581",2017-07-05,2017,7,5,15.2,6.7,11,NA,0.2,"33","12",0.997222222222222
"1582",2017-07-06,2017,7,6,21.7,10.1,15.9,NA,0,"59","12",0.969739619985925
"1583",2017-07-07,2017,7,7,15.1,8.5,11.8,NA,1.4,"56","12",0.975
"1584",2017-07-08,2017,7,8,17.5,6.6,12.1,NA,0,"76","12",0.985416666666667
"1585",2017-07-09,2017,7,9,12.9,3.3,8.1,NA,0,"70","12",0.984027777777778
"1586",2017-07-10,2017,7,10,14.2,2.8,8.5,NA,0,"43","12",0.980281690140845
"1587",2017-07-11,2017,7,11,21.2,6.8,14,NA,0.6,"39","12",0.979166666666667
"1588",2017-07-12,2017,7,12,13.6,7.8,10.7,NA,0,"<31","12",0.974305555555556
"1589",2017-07-13,2017,7,13,13.6,7.7,10.7,NA,0.2,"<31","12",0.961111111111111
"1590",2017-07-14,2017,7,14,15.6,6,10.8,NA,0,"74","12",0.974305555555556
"1591",2017-07-15,2017,7,15,23,10.3,16.7,NA,0,"65","12",0.945833333333333
"1592",2017-07-16,2017,7,16,24.5,11.8,18.2,NA,0.2,"48","12",0.927083333333333
"1593",2017-07-17,2017,7,17,13,6.5,9.8,NA,0,"57","12",0.976388888888889
"1594",2017-07-18,2017,7,18,11.8,5.8,8.8,NA,0.2,"65","12",0.913888888888889
"1595",2017-07-19,2017,7,19,10.2,5.5,7.9,NA,1.4,"93","12",0.875
"1596",2017-07-20,2017,7,20,13.1,5.5,9.3,NA,0.2,"69","12",0.922916666666667
"1597",2017-07-21,2017,7,21,18.6,6.7,12.7,NA,0,"43","12",0.425
"1598",2017-07-22,2017,7,22,20.4,9.3,14.9,NA,0,"35","12",0.212335692618807
"1599",2017-07-23,2017,7,23,14.1,8.8,11.5,NA,0.2,"59","12",0.496877787689563
"1600",2017-07-24,2017,7,24,19.7,8,13.9,NA,0,"56","12",0.214626391096979
"1601",2017-07-25,2017,7,25,14.2,9.2,11.7,NA,0.4,"39","12",0.0863914373088685
"1602",2017-07-26,2017,7,26,16.3,7.5,11.9,NA,0,"70","12",0.0437735849056604
"1603",2017-07-27,2017,7,27,14.6,8.6,11.6,NA,0,"50","12",1
"1604",2017-07-28,2017,7,28,11.1,6.7,8.9,NA,12.6,"61","12",0.0537084398976982
"1605",2017-07-29,2017,7,29,12.9,6.4,9.7,NA,19.4,"69","12",0.636363636363636
"1606",2017-07-30,2017,7,30,19.1,5.5,12.3,NA,0,"50","12",0.333333333333333
"1607",2017-07-31,2017,7,31,14.6,9.4,12,NA,2.8,"41","12",0
"1608",2017-08-02,2017,8,2,15.7,4.7,10.2,NA,0,"50","12",0
"1609",2017-08-03,2017,8,3,19.1,7.7,13.4,NA,0,"52","12",0
"1610",2017-08-04,2017,8,4,14.1,7.4,10.8,NA,0,"<31","12",0
"1611",2017-07-05,2017,7,5,15.2,6.7,11,NA,0.2,"33","14",0.996422182468694
"1612",2017-07-06,2017,7,6,21.7,10.1,15.9,NA,0,"59","14",0.998611111111111
"1613",2017-07-07,2017,7,7,15.1,8.5,11.8,NA,1.4,"56","14",0.990936555891239
"1614",2017-07-08,2017,7,8,17.5,6.6,12.1,NA,0,"76","14",0.990634005763689
"1615",2017-07-09,2017,7,9,12.9,3.3,8.1,NA,0,"70","14",0.981677917068467
"1616",2017-06-09,2017,6,9,8.3,0.4,4.4,NA,0,"35","145",0.92511013215859
"1617",2017-06-10,2017,6,10,5.4,0.2,2.8,NA,0,"<31","145",1
"1618",2017-06-11,2017,6,11,5.6,-0.2,2.7,NA,0,"35","145",1
"1619",2017-06-12,2017,6,12,5.8,-0.6,2.6,NA,0,"<31","145",1
"1620",2017-06-13,2017,6,13,9,-1.2,3.9,NA,0,"<31","145",1
"1621",2017-06-14,2017,6,14,7.9,0.9,4.4,NA,1.2,"46","145",1
"1622",2017-06-15,2017,6,15,7.9,0.9,4.4,NA,0,NA,"145",1
"1623",2017-06-16,2017,6,16,11.7,1.2,6.5,NA,0,NA,"145",0.992028985507246
"1624",2017-06-17,2017,6,17,17.2,5.1,11.2,NA,0,NA,"145",0.994444444444444
"1625",2017-06-18,2017,6,18,11.3,5.2,8.3,NA,0,NA,"145",1
"1626",2017-06-19,2017,6,19,16.2,4.4,10.3,NA,1,NA,"145",0.998611111111111
"1627",2017-06-20,2017,6,20,12.6,5,8.8,NA,0,"<31","145",1
"1628",2017-06-21,2017,6,21,7.3,2.9,5.1,NA,2.4,"<31","145",1
"1629",2017-06-22,2017,6,22,9.9,4.1,7,NA,0,"35","145",0.999305555555556
"1630",2017-06-23,2017,6,23,11.6,5.2,8.4,NA,0,"39","145",0.999305555555556
"1631",2017-06-24,2017,6,24,17,6.1,11.6,NA,0,"37","145",1
"1632",2017-06-25,2017,6,25,14.7,6,10.4,NA,0,"46","145",0.997222222222222
"1633",2017-06-26,2017,6,26,10.5,3.6,7.1,NA,0,"<31","145",1
"1634",2017-06-27,2017,6,27,13.8,6.5,10.2,NA,1,"<31","145",1
"1635",2017-06-28,2017,6,28,15.6,5.4,10.5,NA,0,"<31","145",1
"1636",2017-06-29,2017,6,29,15.6,5.5,10.6,NA,0,"35","145",1
"1637",2017-06-30,2017,6,30,14.5,4.2,9.4,NA,0,"<31","145",1
"1638",2017-07-01,2017,7,1,19.6,6.8,13.2,NA,0,"<31","145",1
"1639",2017-07-02,2017,7,2,20.9,10.1,15.5,NA,0,"32","145",0.999305555555556
"1640",2017-07-03,2017,7,3,23,10.8,16.9,NA,0,"37","145",0.997222222222222
"1641",2017-07-04,2017,7,4,11.9,6.1,9,NA,0.4,"33","145",0.996527777777778
"1642",2017-07-05,2017,7,5,15.2,6.7,11,NA,0.2,"33","145",0.998862343572241
"1643",2017-07-09,2017,7,9,12.9,3.3,8.1,NA,0,"70","145",0.979695431472081
"1644",2017-07-10,2017,7,10,14.2,2.8,8.5,NA,0,"43","145",1
"1645",2017-07-11,2017,7,11,21.2,6.8,14,NA,0.6,"39","145",0.994444444444444
"1646",2017-07-12,2017,7,12,13.6,7.8,10.7,NA,0,"<31","145",0.999305555555556
"1647",2017-07-13,2017,7,13,13.6,7.7,10.7,NA,0.2,"<31","145",0.994444444444444
"1648",2017-07-14,2017,7,14,15.6,6,10.8,NA,0,"74","145",0.999305555555556
"1649",2017-07-15,2017,7,15,23,10.3,16.7,NA,0,"65","145",0.999305555555556
"1650",2017-07-16,2017,7,16,24.5,11.8,18.2,NA,0.2,"48","145",0.996527777777778
"1651",2017-07-17,2017,7,17,13,6.5,9.8,NA,0,"57","145",0.993055555555556
"1652",2017-07-18,2017,7,18,11.8,5.8,8.8,NA,0.2,"65","145",0.990277777777778
"1653",2017-07-19,2017,7,19,10.2,5.5,7.9,NA,1.4,"93","145",0.982638888888889
"1654",2017-07-20,2017,7,20,13.1,5.5,9.3,NA,0.2,"69","145",0.99110452186805
"1655",2017-07-23,2017,7,23,14.1,8.8,11.5,NA,0.2,"59","145",0.754010695187166
"1656",2017-07-24,2017,7,24,19.7,8,13.9,NA,0,"56","145",0.679166666666667
"1657",2017-07-25,2017,7,25,14.2,9.2,11.7,NA,0.4,"39","145",0.465277777777778
"1658",2017-07-26,2017,7,26,16.3,7.5,11.9,NA,0,"70","145",0.234722222222222
"1659",2017-07-27,2017,7,27,14.6,8.6,11.6,NA,0,"50","145",0.49375
"1660",2017-07-28,2017,7,28,11.1,6.7,8.9,NA,12.6,"61","145",0.370833333333333
"1661",2017-07-29,2017,7,29,12.9,6.4,9.7,NA,19.4,"69","145",0.997566909975669
"1662",2017-07-30,2017,7,30,19.1,5.5,12.3,NA,0,"50","145",1
"1663",2017-07-31,2017,7,31,14.6,9.4,12,NA,2.8,"41","145",1
"1664",2017-08-01,2017,8,1,14,7,10.5,NA,2,"50","145",0.666666666666667
"1665",2017-08-02,2017,8,2,15.7,4.7,10.2,NA,0,"50","145",1
"1666",2017-06-07,2017,6,7,4.5,1.2,2.9,4,1.8,"82","147",0.975172413793103
"1667",2017-06-08,2017,6,8,8.8,1.1,5,NA,0,"57","147",0.974305555555556
"1668",2017-06-09,2017,6,9,8.3,0.4,4.4,NA,0,"35","147",0.989583333333333
"1669",2017-06-10,2017,6,10,5.4,0.2,2.8,NA,0,"<31","147",0.989583333333333
"1670",2017-06-11,2017,6,11,5.6,-0.2,2.7,NA,0,"35","147",0.992361111111111
"1671",2017-06-12,2017,6,12,5.8,-0.6,2.6,NA,0,"<31","147",0.989583333333333
"1672",2017-06-13,2017,6,13,9,-1.2,3.9,NA,0,"<31","147",0.989583333333333
"1673",2017-06-14,2017,6,14,7.9,0.9,4.4,NA,1.2,"46","147",0.989583333333333
"1674",2017-06-15,2017,6,15,7.9,0.9,4.4,NA,0,NA,"147",0.986805555555556
"1675",2017-06-16,2017,6,16,11.7,1.2,6.5,NA,0,NA,"147",1
"1676",2017-06-17,2017,6,17,17.2,5.1,11.2,NA,0,NA,"147",0.995138888888889
"1677",2017-06-18,2017,6,18,11.3,5.2,8.3,NA,0,NA,"147",1
"1678",2017-06-19,2017,6,19,16.2,4.4,10.3,NA,1,NA,"147",1
"1679",2017-06-20,2017,6,20,12.6,5,8.8,NA,0,"<31","147",0.998527245949926
"1680",2017-07-04,2017,7,4,11.9,6.1,9,NA,0.4,"33","147",0.931122448979592
"1681",2017-07-05,2017,7,5,15.2,6.7,11,NA,0.2,"33","147",0.888888888888889
"1682",2017-07-06,2017,7,6,21.7,10.1,15.9,NA,0,"59","147",0.979861111111111
"1683",2017-07-07,2017,7,7,15.1,8.5,11.8,NA,1.4,"56","147",1
"1684",2017-07-08,2017,7,8,17.5,6.6,12.1,NA,0,"76","147",0.980555555555556
"1685",2017-07-09,2017,7,9,12.9,3.3,8.1,NA,0,"70","147",0.984722222222222
"1686",2017-07-10,2017,7,10,14.2,2.8,8.5,NA,0,"43","147",0.982638888888889
"1687",2017-07-11,2017,7,11,21.2,6.8,14,NA,0.6,"39","147",0.99375
"1688",2017-07-12,2017,7,12,13.6,7.8,10.7,NA,0,"<31","147",0.973611111111111
"1689",2017-07-13,2017,7,13,13.6,7.7,10.7,NA,0.2,"<31","147",1
"1690",2017-07-14,2017,7,14,15.6,6,10.8,NA,0,"74","147",1
"1691",2017-06-16,2017,6,16,11.7,1.2,6.5,NA,0,NA,"18",0.992063492063492
"1692",2017-06-17,2017,6,17,17.2,5.1,11.2,NA,0,NA,"18",1
"1693",2017-06-18,2017,6,18,11.3,5.2,8.3,NA,0,NA,"18",0.996527777777778
"1694",2017-06-19,2017,6,19,16.2,4.4,10.3,NA,1,NA,"18",0.997165131112686
"1695",2017-06-20,2017,6,20,12.6,5,8.8,NA,0,"<31","18",0.996318114874816
"1696",2017-06-21,2017,6,21,7.3,2.9,5.1,NA,2.4,"<31","18",0.990277777777778
"1697",2017-06-22,2017,6,22,9.9,4.1,7,NA,0,"35","18",1
"1698",2017-06-23,2017,6,23,11.6,5.2,8.4,NA,0,"39","18",1
"1699",2017-06-24,2017,6,24,17,6.1,11.6,NA,0,"37","18",0.987960872836719
"1700",2017-06-25,2017,6,25,14.7,6,10.4,NA,0,"46","18",0.987739463601533
"1701",2017-06-26,2017,6,26,10.5,3.6,7.1,NA,0,"<31","18",0.998595505617977
"1702",2017-06-27,2017,6,27,13.8,6.5,10.2,NA,1,"<31","18",1
"1703",2017-06-28,2017,6,28,15.6,5.4,10.5,NA,0,"<31","18",1
"1704",2017-06-29,2017,6,29,15.6,5.5,10.6,NA,0,"35","18",0.992120343839542
"1705",2017-06-30,2017,6,30,14.5,4.2,9.4,NA,0,"<31","18",0.930858806404658
"1706",2017-07-01,2017,7,1,19.6,6.8,13.2,NA,0,"<31","18",0.997099347353154
"1707",2017-07-02,2017,7,2,20.9,10.1,15.5,NA,0,"32","18",0.991495393338058
"1708",2017-07-03,2017,7,3,23,10.8,16.9,NA,0,"37","18",0.991893883566691
"1709",2017-07-04,2017,7,4,11.9,6.1,9,NA,0.4,"33","18",0.984539704848911
"1710",2017-07-05,2017,7,5,15.2,6.7,11,NA,0.2,"33","18",0.987839771101574
"1711",2017-07-06,2017,7,6,21.7,10.1,15.9,NA,0,"59","18",0.996456413890858
"1712",2017-07-07,2017,7,7,15.1,8.5,11.8,NA,1.4,"56","18",0.99375
"1713",2017-07-08,2017,7,8,17.5,6.6,12.1,NA,0,"76","18",0.987243090007087
"1714",2017-07-09,2017,7,9,12.9,3.3,8.1,NA,0,"70","18",0.999246987951807
"1715",2017-07-10,2017,7,10,14.2,2.8,8.5,NA,0,"43","18",0.990517870167761
"1716",2017-07-11,2017,7,11,21.2,6.8,14,NA,0.6,"39","18",0.994652406417112
"1717",2017-07-12,2017,7,12,13.6,7.8,10.7,NA,0,"<31","18",0.983154670750383
"1718",2017-07-13,2017,7,13,13.6,7.7,10.7,NA,0.2,"<31","18",0.974486180014174
"1719",2017-07-14,2017,7,14,15.6,6,10.8,NA,0,"74","18",0.987878787878788
"1720",2017-07-15,2017,7,15,23,10.3,16.7,NA,0,"65","18",1
"1721",2017-07-16,2017,7,16,24.5,11.8,18.2,NA,0.2,"48","18",0.948033707865168
"1722",2017-07-17,2017,7,17,13,6.5,9.8,NA,0,"57","18",0.986629134412386
"1723",2017-07-18,2017,7,18,11.8,5.8,8.8,NA,0.2,"65","18",0.995702005730659
"1724",2017-07-19,2017,7,19,10.2,5.5,7.9,NA,1.4,"93","18",0.996384671005061
"1725",2017-07-20,2017,7,20,13.1,5.5,9.3,NA,0.2,"69","18",1
"1726",2017-07-21,2017,7,21,18.6,6.7,12.7,NA,0,"43","18",0.959027777777778
"1727",2017-07-22,2017,7,22,20.4,9.3,14.9,NA,0,"35","18",0.79550245959241
"1728",2017-07-23,2017,7,23,14.1,8.8,11.5,NA,0.2,"59","18",0.7375
"1729",2017-07-24,2017,7,24,19.7,8,13.9,NA,0,"56","18",0.782417582417582
"1730",2017-07-25,2017,7,25,14.2,9.2,11.7,NA,0.4,"39","18",0.803063457330416
"1731",2017-07-26,2017,7,26,16.3,7.5,11.9,NA,0,"70","18",0.706283118849357
"1732",2017-07-27,2017,7,27,14.6,8.6,11.6,NA,0,"50","18",0.54512105649303
"1733",2017-07-28,2017,7,28,11.1,6.7,8.9,NA,12.6,"61","18",0.539097744360902
"1734",2017-07-29,2017,7,29,12.9,6.4,9.7,NA,19.4,"69","18",0.757884972170687
"1735",2017-08-03,2017,8,3,19.1,7.7,13.4,NA,0,"52","18",0.069364161849711
"1736",2017-08-04,2017,8,4,14.1,7.4,10.8,NA,0,"<31","18",0.214335910049192
"1737",2017-08-05,2017,8,5,12.9,7.8,10.4,NA,0,"44","18",0.225897255453906
"1738",2017-08-06,2017,8,6,16.3,8.2,12.3,NA,1.8,"46","18",0.248327137546468
"1739",2017-08-07,2017,8,7,13,8.2,10.6,NA,1.8,"72","18",0.0728051391862955
"1740",2017-08-08,2017,8,8,15.5,8,11.8,NA,0,"67","18",0.173708920187793
"1741",2017-06-10,2017,6,10,5.4,0.2,2.8,NA,0,"<31","19",0.914814814814815
"1742",2017-06-11,2017,6,11,5.6,-0.2,2.7,NA,0,"35","19",0.930555555555556
"1743",2017-06-12,2017,6,12,5.8,-0.6,2.6,NA,0,"<31","19",0.972916666666667
"1744",2017-06-13,2017,6,13,9,-1.2,3.9,NA,0,"<31","19",0.988888888888889
"1745",2017-06-14,2017,6,14,7.9,0.9,4.4,NA,1.2,"46","19",0.992361111111111
"1746",2017-06-15,2017,6,15,7.9,0.9,4.4,NA,0,NA,"19",0.978472222222222
"1747",2017-06-16,2017,6,16,11.7,1.2,6.5,NA,0,NA,"19",0.990972222222222
"1748",2017-06-17,2017,6,17,17.2,5.1,11.2,NA,0,NA,"19",0.990972222222222
"1749",2017-06-18,2017,6,18,11.3,5.2,8.3,NA,0,NA,"19",0.971527777777778
"1750",2017-06-19,2017,6,19,16.2,4.4,10.3,NA,1,NA,"19",0.990277777777778
"1751",2017-06-20,2017,6,20,12.6,5,8.8,NA,0,"<31","19",0.975
"1752",2017-06-21,2017,6,21,7.3,2.9,5.1,NA,2.4,"<31","19",0.989583333333333
"1753",2017-06-22,2017,6,22,9.9,4.1,7,NA,0,"35","19",1
"1754",2017-06-23,2017,6,23,11.6,5.2,8.4,NA,0,"39","19",0.990277777777778
"1755",2017-06-24,2017,6,24,17,6.1,11.6,NA,0,"37","19",1
"1756",2017-06-25,2017,6,25,14.7,6,10.4,NA,0,"46","19",0.997916666666667
"1757",2017-06-26,2017,6,26,10.5,3.6,7.1,NA,0,"<31","19",0.99375
"1758",2017-06-27,2017,6,27,13.8,6.5,10.2,NA,1,"<31","19",0.993055555555556
"1759",2017-06-28,2017,6,28,15.6,5.4,10.5,NA,0,"<31","19",0.986111111111111
"1760",2017-06-29,2017,6,29,15.6,5.5,10.6,NA,0,"35","19",0.989583333333333
"1761",2017-06-30,2017,6,30,14.5,4.2,9.4,NA,0,"<31","19",0.970138888888889
"1762",2017-07-01,2017,7,1,19.6,6.8,13.2,NA,0,"<31","19",0.984722222222222
"1763",2017-07-02,2017,7,2,20.9,10.1,15.5,NA,0,"32","19",0.991666666666667
"1764",2017-07-03,2017,7,3,23,10.8,16.9,NA,0,"37","19",0.995833333333333
"1765",2017-07-04,2017,7,4,11.9,6.1,9,NA,0.4,"33","19",1
"1766",2017-07-05,2017,7,5,15.2,6.7,11,NA,0.2,"33","19",0.9875
"1767",2017-07-06,2017,7,6,21.7,10.1,15.9,NA,0,"59","19",0.999305555555556
"1768",2017-07-07,2017,7,7,15.1,8.5,11.8,NA,1.4,"56","19",1
"1769",2017-07-08,2017,7,8,17.5,6.6,12.1,NA,0,"76","19",1
"1770",2017-07-09,2017,7,9,12.9,3.3,8.1,NA,0,"70","19",0.990972222222222
"1771",2017-07-10,2017,7,10,14.2,2.8,8.5,NA,0,"43","19",0.965981573352232
"1772",2017-07-11,2017,7,11,21.2,6.8,14,NA,0.6,"39","19",0.99375
"1773",2017-07-12,2017,7,12,13.6,7.8,10.7,NA,0,"<31","19",0.985416666666667
"1774",2017-07-13,2017,7,13,13.6,7.7,10.7,NA,0.2,"<31","19",0.979861111111111
"1775",2017-07-14,2017,7,14,15.6,6,10.8,NA,0,"74","19",0.991666666666667
"1776",2017-07-15,2017,7,15,23,10.3,16.7,NA,0,"65","19",1
"1777",2017-07-16,2017,7,16,24.5,11.8,18.2,NA,0.2,"48","19",0.986805555555556
"1778",2017-07-17,2017,7,17,13,6.5,9.8,NA,0,"57","19",0.990972222222222
"1779",2017-07-18,2017,7,18,11.8,5.8,8.8,NA,0.2,"65","19",0.995833333333333
"1780",2017-07-19,2017,7,19,10.2,5.5,7.9,NA,1.4,"93","19",0.990972222222222
"1781",2017-07-20,2017,7,20,13.1,5.5,9.3,NA,0.2,"69","19",0.938888888888889
"1782",2017-07-21,2017,7,21,18.6,6.7,12.7,NA,0,"43","19",0.845288326300984
"1783",2017-07-22,2017,7,22,20.4,9.3,14.9,NA,0,"35","19",0.70625
"1784",2017-07-23,2017,7,23,14.1,8.8,11.5,NA,0.2,"59","19",0.697222222222222
"1785",2017-07-24,2017,7,24,19.7,8,13.9,NA,0,"56","19",0.703429101019462
"1786",2017-07-25,2017,7,25,14.2,9.2,11.7,NA,0.4,"39","19",0.541666666666667
"1787",2017-07-26,2017,7,26,16.3,7.5,11.9,NA,0,"70","19",0.526011560693642
"1788",2017-07-27,2017,7,27,14.6,8.6,11.6,NA,0,"50","19",0.458471760797342
"1789",2017-07-28,2017,7,28,11.1,6.7,8.9,NA,12.6,"61","19",0.218453188602442
"1790",2017-07-29,2017,7,29,12.9,6.4,9.7,NA,19.4,"69","19",0.777777777777778
"1791",2017-07-30,2017,7,30,19.1,5.5,12.3,NA,0,"50","19",0.2875
"1792",2017-07-31,2017,7,31,14.6,9.4,12,NA,2.8,"41","19",0.130555555555556
"1793",2017-08-01,2017,8,1,14,7,10.5,NA,2,"50","19",0.0895833333333333
"1794",2017-08-02,2017,8,2,15.7,4.7,10.2,NA,0,"50","19",0.0766694146743611
"1795",2017-08-03,2017,8,3,19.1,7.7,13.4,NA,0,"52","19",0.0672451193058568
"1796",2017-08-04,2017,8,4,14.1,7.4,10.8,NA,0,"<31","19",0.0367309458218549
"1797",2017-08-05,2017,8,5,12.9,7.8,10.4,NA,0,"44","19",0.049
"1798",2017-08-06,2017,8,6,16.3,8.2,12.3,NA,1.8,"46","19",0.0868263473053892
"1799",2017-08-07,2017,8,7,13,8.2,10.6,NA,1.8,"72","19",0.0503512880562061
"1800",2017-08-08,2017,8,8,15.5,8,11.8,NA,0,"67","19",0.0316503391107762
